Electrical_Load,Renewable_generation,Heat_load
12.1137944653457,0,29.3797514093181
11.7974618308567,0,34.3968006679469
12.2625767276367,0,44.1869215064552
11.2587772724732,0,36.7092087967255
11.3302234998621,0,21.9567695290354
12.9994780361902,0,10.2329376549514
11.282369947324,0,0
11.7550450095091,0,0
9.92862932539807,0,0
9.01535921055698,0,0
8.85754041920563,0,0
8.3061734045368,0,0
8.77136079360039,0,0
9.09308597484244,0,0
9.23802959919107,0,0
9.728666097813,0,0
9.73948209130818,0,0
9.61417728147721,0.141662062340597,0
10.9645809797112,0.2978456976695,0
9.06971695839935,0.437939603047519,2.37322474684424
8.5753661983661,0.586571284255914,4.73854705944812
7.79063994453553,6.15509890292145,7.10715966599818
8.27086150647553,12.6954006724003,10.7357533124573
8.27650915039065,20.1109216711719,11.39403761352
8.67718232517999,26.89134027105,15.0361567475649
10.248553937898,30.4254175368092,16.1676299696025
10.7666219264624,37.0708773838747,19.3275781203249
10.9146331487268,37.5037603677153,23.7475804597486
11.0152964049494,44.3025118172538,23.8805875040189
11.4143919232399,50.7159760390748,27.7584695036964
11.1352942529112,55.1497800984503,27.8060830825017
10.3424641241161,56.5584081251288,27.0422527192621
9.24927151934721,67.7579011782296,21.4741850871209
8.1613340156757,73.8904057941069,12.9898307463176
7.05202908840888,82.179468092722,9.28633924414566
7.41386532476545,87.4135805335938,7.19619342660428
7.67267244681208,98.9470134921504,4.82839804181881
7.76326055911046,106.262657802641,2.33626989754869
7.42718743575938,88.9967958293482,0
8.32714750642673,100.810884079372,1.54841510003776
8.34452767545065,107.691074449435,2.90068117598011
9.32243315835945,110.86484895254,4.62535361573401
10.0768592496126,113.692541438797,6.29505558236668
9.07106553137924,124.269989231998,6.33672005638707
10.0377346910258,137.551779938763,6.78545712745235
8.9103587405849,127.954654566642,7.08192362441991
8.93737044821389,126.730985781668,7.31389691083528
9.76756059168307,124.564800616557,5.77422512662391
11.5437238514568,140.166483168076,3.45917930364304
12.5363862929719,128.180284499788,1.73199637177025
13.3122883036665,128.960609827486,0
12.3730488627757,130.647334109126,4.80788510834188
12.7164056880708,135.347014432614,9.03039798313644
13.1186754642119,126.686332134653,14.0469827413135
13.4935809569566,117.147908739968,20.4201726473881
12.612381153882,135.90814556562,13.9950511658859
11.8029401795318,114.005825863159,10.1130858322979
11.0526655440909,124.241438013675,5.73059168070811
9.9540660429727,125.202538764183,1.62493992395483
11.765833928597,111.257640586701,4.10478334103331
10.992900989064,125.512971009035,7.07055880910498
12.3073996215495,116.336954023274,8.84697698765186
13.2536752181086,103.558838605286,10.5443995133713
14.47958902504,116.909443517565,21.6337579194824
13.5635947738078,102.081640632229,32.993628364418
13.7389392726485,99.3503157013458,43.8852565522008
15.0038144955448,95.1145588191954,51.1836940630487
16.1826862251319,98.0127538868323,59.1034678679541
19.0343710342171,85.0946031595747,68.8127565091321
19.867538207117,78.72010821169,77.7135831314961
24.0602880573171,64.4399116097761,80.7973730928411
22.4428701352389,65.0342672560895,66.8330210551291
21.5528330057031,58.9538615439741,39.4481886049228
22.6597625070393,54.8040592674383,21.4704404240928
